,bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,UTM_X,UTM_Y,log_price
9963,2.5,3270,6129,9,3,0,0,11,559709.0991674897,5255043.530955609,5.685741738602264
9964,1.0,1040,7538,7,4,0,0,76,548607.4185483928,5284349.88498867,5.639486489268586
9965,2.5,3150,7277,9,3,0,0,9,560081.801744715,5262805.36573826,5.833603487089502
9966,2.75,2050,4000,8,3,0,0,1,554755.176936148,5244558.8418483585,5.550228353055094
9967,2.5,2330,1987,9,3,0,4,11,544663.5784325167,5280183.600312613,5.864511081058392
9968,2.5,2530,8169,8,3,0,0,22,552047.8881452178,5234664.997949211,5.526339277389844
9969,1.75,1910,12596,7,3,0,0,38,567547.4257281468,5287784.934320996,5.6180480967120925
9970,1.5,1170,1174,7,3,0,0,8,546954.5238847028,5266019.555802889,5.439332693830263
9971,2.5,1480,14250,7,3,0,0,19,561119.0320330176,5278777.112151255,5.669130847373332
9972,1.0,1650,9780,7,3,0,0,72,545505.4515028058,5278122.817989168,5.763427993562937
9973,1.0,1360,20000,7,4,0,0,62,556487.1157072929,5237228.726632064,5.201397124320452
9974,2.75,2730,6856,8,3,0,0,12,562633.6290099936,5291509.022177925,5.752048447819439
9975,1.0,890,6000,6,3,0,0,74,554105.2823860816,5265836.873044903,5.523746466811565
9976,2.75,2810,11205,7,3,0,0,47,557026.3051466498,5259551.5481881015,5.653212513775344
9977,3.0,2490,3600,8,4,0,3,104,547404.078611561,5275514.932781153,6.141449773400467
9978,1.0,1070,8750,7,3,0,0,64,560431.7051628485,5258085.226064371,5.511883360978874
9979,1.75,2920,9370,8,4,0,0,34,563881.2591735139,5266535.77298851,5.812913356642856
9980,2.5,2350,4000,9,3,0,0,22,552893.0463508104,5275028.676936016,6.006466042249231
9981,3.25,4030,12765,9,4,0,0,40,562652.2820464796,5275859.036020423,5.949390006644912
9982,2.5,2650,5880,9,3,0,0,10,563064.3633708701,5244497.56125571,5.517195897949974
9983,1.0,910,4725,7,3,0,0,66,553968.9993467414,5280540.360476687,5.711807229041191
9984,2.5,2440,5737,8,4,0,0,86,547539.9024017946,5277283.25489321,5.913813852383717
9985,1.5,1340,6000,7,4,0,0,55,556391.980056306,5270626.695572867,5.740362689494244
9986,3.75,3610,7904,11,3,0,0,21,546142.1979464232,5283051.597069392,5.919080708600013
9987,2.25,2030,11585,7,4,0,0,48,565327.9938519034,5278444.9194746,5.7363965022766426
9988,1.5,1330,7600,7,4,0,0,47,547920.369750781,5239842.445359902,5.338456493604605
9989,2.5,2280,9827,8,3,0,0,20,562436.1844160574,5281992.249234191,5.812779707008964
9990,1.0,970,3300,7,4,0,0,99,549329.4514988508,5278820.8474781485,5.711807229041191
9991,2.5,2080,12032,8,3,0,0,37,569489.1607139152,5288430.330012304,5.690196080028514
9992,1.0,1131,1304,7,3,0,0,4,551552.073478376,5282207.882063249,5.596542118161749
9993,2.5,2380,8204,8,3,0,0,58,553494.087264374,5283203.534761902,5.778151250383644
9994,2.5,2120,3742,7,3,0,0,9,565624.309374242,5258730.183705857,5.6020599913279625
9995,1.75,1320,2500,7,3,0,0,97,552175.412978103,5279645.928732894,5.724275869600789
9996,1.75,2060,7900,7,4,0,0,58,566146.1067427822,5272529.769573981,5.596597095626461
9997,1.75,1620,5000,7,3,0,0,61,547133.9539744632,5281036.689082604,5.710963118995275
9998,1.75,2080,8215,7,4,0,0,67,552106.7056332391,5287303.426551051,5.585460729508501
9999,2.5,2970,5050,8,3,0,0,1,565868.0057672656,5283808.564790809,5.932051949248247
10000,1.0,1100,8680,6,3,0,0,53,548149.9369054618,5239499.785348899,5.264817823009537
10001,1.0,750,5026,6,4,0,0,73,547113.1710113479,5265009.426362671,5.4661258704182
10002,1.0,1270,8800,7,3,0,0,47,563808.9032950072,5280006.4195315335,5.650307523131937
10003,3.25,3569,8327,10,3,0,0,2,559693.932644194,5256532.730626023,5.763427993562937
10004,1.75,1990,13000,9,3,0,3,35,555323.2465666421,5288100.129504089,5.845098040014257
10005,2.75,2350,4178,8,3,0,0,93,552580.1790445714,5276392.953344135,5.76715586608218
10006,1.5,1240,1331,7,3,0,0,8,552773.5592640432,5271626.50628153,5.57966929355472
10007,2.25,1890,8549,8,3,0,0,48,566333.6454617275,5275866.448503194,5.720159303405957
10008,1.0,840,11600,6,3,0,0,63,552576.6479869284,5260076.736799422,5.271841606536499
10009,1.75,1550,7410,7,5,0,0,71,557469.3480614111,5260467.275617918,5.447158031342219
10010,2.75,1540,1251,8,3,0,0,13,551011.539060705,5275378.684052928,5.812913356642856
10011,2.25,2120,14915,9,3,0,0,36,553999.7322768413,5244574.087321566,5.521138083704036
10012,2.25,2290,7420,7,3,0,0,42,562885.7206508035,5254120.8776303865,5.556181846652911
10013,4.0,4420,5940,10,3,0,0,9,569837.8930266552,5265559.116477191,5.958802703399503
10014,2.5,2060,2551,8,3,0,0,14,562781.239155258,5270858.6699435245,5.832508912706237
10015,3.75,3890,7140,8,3,0,2,72,557305.4301422834,5261821.649211425,5.633468455579586
10016,1.0,1760,8906,7,3,0,0,49,560482.8208185886,5253128.638577995,5.562292864456475
10017,3.0,2483,5701,8,3,0,0,10,560483.4577389844,5245737.504487418,5.519827993775719
10018,2.0,2610,5009,7,3,0,0,27,547569.8160472787,5282807.469013681,5.642464520242122
10019,1.0,1480,6750,7,3,0,0,57,547744.0972448305,5261480.187661944,5.3979400086720375
10020,2.5,1690,7460,7,3,0,0,18,548731.0313103237,5260532.491780489,5.45484486000851
10021,2.5,1570,2399,7,3,0,0,6,547854.8525157004,5266349.177319555,5.547159121327417
10022,2.25,2720,8712,9,4,0,0,39,563715.6186592175,5267923.331099479,5.924279286061882
10023,2.75,2680,8500,9,4,0,4,53,563487.7700184617,5268120.918503301,6.09429639740537
10024,1.0,1200,6120,7,4,0,0,70,553501.3500877044,5282414.446839763,5.678062904974345
10025,1.5,1800,10050,7,3,0,0,60,565655.5385704427,5276036.608786725,5.7656685547590145
10026,2.25,2610,4080,7,5,0,0,106,551867.5927509142,5280487.89788187,5.831831396047397
10027,1.0,910,10575,7,4,0,0,47,552869.3895045876,5235861.497610242,5.278753600952829
10028,3.25,3030,5164,9,5,0,0,90,552654.690373463,5276460.314799245,6.1303337684950066
10029,1.75,1590,7920,7,4,0,0,55,549774.3331628686,5288238.831696403,5.571708831808688
10030,3.5,4210,6481,9,3,0,3,1,569789.0052885044,5269648.920074392,6.02313306369726
10031,2.0,1140,690,8,3,0,0,1,552598.5376503741,5274359.129923625,5.7558748556724915
10032,2.5,2590,8483,9,3,0,0,24,558403.3416114794,5287474.521252694,5.7558748556724915
10033,2.5,1310,2915,8,3,0,0,16,563725.7307116112,5260087.4525190145,5.518513939877887
10034,3.5,4680,9700,10,3,0,0,10,562802.5230987776,5268880.43822462,6.064457989226918
10035,2.5,2517,3900,8,3,0,0,1,561815.1953201792,5241172.203757452,5.548880562637515
10036,2.5,1320,3150,7,3,0,0,10,554041.2315940335,5264624.793285383,5.477048866273474
10037,1.0,2160,2192,8,5,0,0,90,547249.2308496077,5276080.51652781,5.795880017344075
10038,1.0,1940,9533,7,3,0,0,53,559745.530639251,5251465.020401986,5.423245873936808
10039,1.75,1530,6300,6,3,0,0,73,547056.5103674969,5262697.190227301,5.615423952885944
10040,2.0,2140,4923,8,4,0,0,87,549602.0052596926,5282079.769364015,5.8512583487190755
10041,1.0,1600,16868,7,3,0,1,69,557068.0281110628,5270699.957189027,5.826074802700826
10042,3.25,3810,8519,10,3,0,1,8,559497.3329036747,5283150.742472378,6.05307844348342
10043,2.5,2900,4950,8,3,0,0,11,557241.791491168,5291208.736621348,5.7160033436347994
10044,1.5,1280,4366,6,4,0,0,30,559305.8791083862,5242691.290009583,5.26245108973043
10045,1.0,910,4500,7,4,0,0,109,553483.3318856545,5268009.603721018,5.544068044350276
10046,2.0,1490,5300,7,3,0,0,38,552924.9189905024,5271516.731307999,5.628388930050312
10047,1.0,1310,8667,6,1,0,0,97,551636.0828349747,5272727.7866050005,5.7596678446896306
10048,2.0,1660,7509,7,3,0,0,13,564483.7588626198,5259662.274642361,5.535926741395569
10049,3.25,3520,19354,9,4,0,2,37,564172.3389586504,5267439.273800156,6.045322978786658
10050,2.0,1610,8416,7,3,0,0,21,561349.303853422,5249603.204045545,5.4281347940287885
10051,1.0,1040,10080,6,3,0,0,56,549641.2806425578,5241935.010727781,5.266936911159173
10052,2.5,2260,3640,8,3,0,0,21,563204.4354761156,5287258.053094739,5.6959192528314
10053,1.75,2080,7800,7,5,0,0,60,548619.8595474646,5255774.660251637,5.562292864456475
10054,2.0,1610,4160,7,4,0,0,98,546054.8835956133,5265590.051116211,5.685741738602264
10055,1.5,1940,3430,6,4,0,0,89,547880.5567595292,5281520.718326954,5.752048447819439
10056,1.0,910,8789,7,3,0,0,49,550824.2546387758,5253670.531860261,5.344392273685111
10057,1.0,710,4800,6,2,0,0,65,552748.1143620847,5274438.28459923,5.681241237375588
10058,1.5,1510,16200,7,3,0,0,45,562863.7361499129,5249130.17600856,5.439332693830263
10059,1.0,2150,4500,7,3,0,0,98,555188.0495881625,5262746.030629118,5.371067862271736
10060,1.0,1130,9147,7,5,0,0,63,560245.7665922873,5283336.294131301,5.629409599102719
10061,1.0,1500,4000,6,3,0,0,90,546523.6517633925,5282265.498297604,5.596597095626461
10062,1.0,1160,7202,7,4,0,0,58,549903.3096503599,5290674.094439489,5.510545010206612
10063,2.75,1950,12630,8,4,0,0,46,567088.3260561039,5275574.980302672,5.707570176097937
10064,2.75,2850,7510,8,3,0,0,7,552133.9383874853,5284269.312752148,5.804139432335351
10065,1.75,1670,5100,7,5,0,2,61,553305.983503877,5270953.35440557,5.788875115775417
10066,2.5,3060,7920,8,3,0,0,41,555373.1645108202,5290723.753851597,5.649821463224566
10067,2.0,1990,3990,7,5,0,0,103,550083.8157327751,5278416.0476086885,5.881099218389017
10068,1.0,670,3101,6,4,0,0,67,554620.7087242702,5267053.159576639,5.278753600952829
10069,3.0,2400,9373,7,3,0,0,24,559391.2926812394,5241714.090228193,5.447158031342219
10070,1.0,1540,9541,7,4,0,0,54,559034.29299615,5284413.137459843,5.568201724066995
10071,3.25,2610,16387,9,3,1,4,9,554151.1940138711,5285154.728068194,6.301029995663981
10072,1.0,1300,6617,7,3,0,0,29,552344.8514443603,5285838.4043893935,5.511214701136388
10073,1.0,1190,3400,7,4,0,0,98,555072.8508504309,5266979.602572246,5.643452676486188
10074,1.75,1950,17400,7,3,0,0,39,568143.9134172266,5288069.794748119,5.684845361644412
10075,1.75,1630,9000,7,4,0,0,59,548244.334625795,5255604.844465657,5.6344772701607315
10076,1.75,1300,8099,7,4,0,0,39,562356.254802739,5261350.90355152,5.439332693830263
10077,2.5,1910,4488,8,3,0,0,17,564624.5605673931,5274157.74060835,5.790285164033242
10078,2.75,2260,4000,8,4,0,0,59,548594.7654767404,5276880.722920427,5.848189116991398
10079,2.25,1290,2500,8,4,0,0,28,552746.4042539003,5274627.218760294,5.781755374652469
10080,3.0,2790,12523,8,4,1,4,38,551049.7704909375,5245070.111337726,5.921686475483602
10081,1.75,1670,9600,8,5,0,0,54,557682.4933286778,5269394.457031465,5.894869656745253
10082,2.5,2640,10720,8,3,0,0,16,554429.3283135057,5255258.888524639,5.576916955965207
10083,2.5,1350,1250,8,3,0,0,9,546123.9951784976,5266368.599792064,5.596542118161749
10084,1.0,1200,7000,7,1,0,0,107,546315.1514254471,5270726.952178171,5.113943352306837
10085,2.75,2040,8560,7,4,0,2,54,566505.1972367333,5274001.053967325,5.785329835010767
10086,2.5,2400,4564,7,3,0,0,11,565987.2931031006,5246541.369396149,5.4281347940287885
10087,2.5,2990,16809,11,3,0,0,25,569533.3396161201,5284740.508298116,5.903089986991944
10088,1.75,2820,8879,7,5,0,0,95,546987.1113051465,5261963.088765049,5.659631011607001
10089,2.25,1770,7667,8,3,0,0,49,547800.7906647174,5291201.005854956,5.7160033436347994
10090,2.5,2240,5624,7,3,0,0,54,552059.951709132,5267340.982812489,5.671172842715083
10091,2.75,2770,3852,8,3,0,0,1,557840.4557467919,5261026.661269206,5.757396028793024
10092,2.5,2230,5000,7,3,0,0,9,565622.8150432805,5258863.545250722,5.6512780139981444
10093,1.0,1150,2496,6,3,0,0,68,546978.1851554177,5263074.447047641,5.5301996982030825
10094,2.0,3020,6000,7,5,0,0,90,546826.4577758481,5263217.716267097,5.724275869600789
10095,1.5,1760,4000,8,3,0,0,93,551076.6276037697,5276524.064107141,5.838849090737256
10096,1.75,1580,7416,7,3,0,0,48,562159.015368778,5272797.125497659,5.778151250383644
10097,2.5,2440,7322,9,3,0,0,24,561790.2143055056,5265023.895084641,5.7501225267834
10098,2.0,2150,14161,8,3,0,2,49,551144.1210693854,5242903.683131943,5.724275869600789
10099,2.5,1940,7607,8,3,0,0,20,563190.6002319802,5281633.599055057,5.698970004336019
10100,1.75,1650,8073,7,3,0,0,35,561817.9948529142,5240905.487658932,5.371021658273405
10101,2.5,2100,8400,7,4,0,0,39,562230.4739970808,5287180.837711191,5.670245853074124
10102,1.75,2310,9002,7,3,0,0,45,562535.166916279,5286739.50259605,5.544068044350276
10103,2.5,1590,2088,9,3,0,0,18,561909.2264559804,5282142.225959443,5.613841821876069
10104,2.5,2160,15817,8,3,0,0,16,561628.2766197489,5251784.578565711,5.549003262025788
10105,3.0,3510,5760,10,4,0,0,109,551691.1341240641,5274995.660900753,6.243038048686294
10106,2.75,3230,12651,8,4,0,0,13,556606.7472730089,5240519.669494903,5.611723308007342
10107,1.0,1160,10500,7,4,0,0,49,557966.0501858038,5286214.133634167,5.498999363580153
10108,1.5,1150,8686,7,4,0,0,52,560769.6246121975,5254565.383909856,5.329194415088451
10109,2.5,3000,5000,7,4,0,0,97,553167.4608274887,5269651.679530417,5.823474229170301
10110,2.5,1800,8697,8,3,0,0,28,545349.488753775,5239955.461551421,5.447158031342219
10111,1.75,1880,3880,7,4,0,0,71,547900.5037366415,5279097.890763933,5.748188027006201
10112,3.25,2590,11500,9,4,0,2,47,558016.866476528,5266018.890846654,6.176091259055681
10113,2.25,2630,9916,9,4,0,0,27,560292.1071444394,5242301.19194659,5.531478917042255
10114,2.5,2242,4800,8,3,0,0,2,560526.8008822936,5234156.819627214,5.515873843711679
10115,2.5,2550,8824,9,3,0,0,25,559461.7912365682,5249683.822350614,5.625826713285711
10116,1.0,1390,3600,7,4,0,0,102,548070.2052913986,5276731.879510911,5.783903579272735
10117,1.75,1620,3640,7,3,0,0,86,552751.4773031424,5265746.693320187,5.550228353055094
10118,1.0,1210,7140,6,3,0,0,94,548821.427520903,5285663.220191943,5.484299839346786
10119,2.25,1880,12473,8,3,0,0,57,555753.3684414049,5290149.414035882,5.600972895686748
10120,1.0,960,8153,6,3,0,0,68,552484.4865115088,5286984.498235118,5.477121254719663
10121,2.25,2120,18500,8,4,0,0,32,562714.2273608199,5248995.203109025,5.574031267727719
10122,2.5,2620,14126,8,4,0,4,74,545242.6441142308,5282944.493382479,5.964730921053629
10123,1.75,1960,6000,7,4,0,0,111,544981.3585363979,5277918.683111485,5.679427896612119
10124,1.0,1010,6000,6,4,0,0,71,548476.394876578,5291051.008184796,5.332438459915605
10125,2.5,2180,9722,8,3,0,0,21,562252.0796014519,5264061.805448177,5.712397131406715
10126,2.5,2030,6500,8,3,0,0,27,568299.3743360199,5268397.517165796,5.791044690800745
10127,3.25,2120,6893,7,4,0,0,32,548530.1949701409,5266577.036170245,5.518513939877887
10128,1.0,1030,8400,7,4,0,0,52,562240.9559939638,5265106.481288272,5.6306312440205
10129,3.0,2940,5763,8,5,0,0,60,553036.438480336,5267516.486584541,5.8061799739838875
10130,1.75,1470,7650,7,3,0,0,32,563209.609307554,5259048.182606211,5.515873843711679
10131,1.0,930,7590,6,3,0,0,72,550102.1621576361,5258743.544749856,5.301029995663981
10132,1.0,1500,13500,7,4,0,0,47,569934.918139039,5257435.15344245,5.431363764158987
10133,2.5,1740,1236,8,3,0,2,7,546088.8890451695,5270814.075836717,5.763427993562937
10134,3.0,1820,8261,7,3,0,0,46,558573.8009769268,5285442.177297741,5.711807229041191
10135,1.5,1790,4250,7,3,0,0,100,552507.1688307005,5276158.885796841,5.857935264719429
10136,1.0,420,3298,4,4,0,0,66,545833.1340699332,5265077.049143366,5.359930296112102
10137,1.5,2050,6384,7,3,0,0,57,546815.9566112155,5264529.121853982,5.645422269349092
10138,1.0,1290,12415,6,3,0,0,107,540692.5294570267,5246634.186661595,5.477121254719663
10139,2.75,4020,18745,10,4,0,4,26,559379.6201070633,5272612.550142579,6.290034611362518
10140,1.0,1080,8214,7,3,0,0,71,548879.9493051427,5287619.914177987,5.453318340047038
10141,2.5,1770,7155,8,3,1,4,58,553608.7380812686,5287039.231936187,6.0700378666077555
10142,1.75,2030,5688,9,4,0,4,76,546160.8322353386,5261700.883093204,5.740362689494244
10143,1.5,2180,4268,7,4,0,0,91,545854.7090593859,5281448.816676433,5.672097857935717
10144,1.75,1620,1325,9,3,0,0,10,550992.0738031302,5277601.446671839,5.778151250383644
10145,1.0,1130,8100,6,3,0,0,81,552273.8617950804,5260240.741486127,5.434568904034199
10146,2.0,1510,10827,7,3,0,0,31,565555.8897319817,5278214.062491088,5.5910646070264995
10147,2.5,1740,1279,8,3,0,0,7,546088.8890451695,5270814.075836717,5.754348335711019
10148,3.0,1900,7194,7,4,0,0,27,566656.961746277,5247415.869277254,5.45484486000851
10149,2.75,2240,3360,8,3,0,0,1,557840.6754201849,5261004.434217218,5.653212513775344
10150,2.0,1360,6082,7,3,0,0,21,563433.8421919118,5245257.321226107,5.396199347095736
10151,1.0,950,3090,6,4,0,0,106,554473.9698968673,5266651.663587796,5.518513939877887
10152,2.75,2730,6401,8,3,0,0,0,562939.8250667143,5290912.110683521,5.788369910571452
10153,3.0,2520,13001,8,3,0,1,42,566551.7744001431,5276502.503269337,5.826074802700826
10154,3.0,1940,6355,8,3,0,0,8,551064.3425024372,5260730.212849708,5.477121254719663
10155,1.0,1650,10075,7,3,0,0,60,548028.2284888119,5290880.5554771125,5.550228353055094
10156,1.0,790,6426,6,3,0,0,71,556868.7325011127,5260261.347371341,5.0
10157,2.5,2650,5600,8,3,0,0,1,566151.8368744326,5258725.003538298,5.734419755630034
10158,1.75,2220,15600,7,5,0,0,52,562820.7517903346,5260177.704296691,5.57287160220048
10159,2.75,2810,5497,9,3,0,0,4,566313.305229514,5284236.012502101,5.8750612633917
10160,1.75,1810,7523,8,3,0,0,53,568670.1099281146,5268857.586926355,5.699837725867246
10161,2.25,1810,6750,7,3,0,0,37,547100.2258745425,5238424.367809127,5.209515014542631
10162,1.0,1100,8536,7,4,0,0,58,555639.3684948448,5262794.764548447,5.442479769064448
10163,1.0,1000,12070,7,4,0,0,47,567204.0543371701,5245788.23826396,5.309630167425898
10164,2.0,1270,1372,8,3,0,0,15,551190.1824783945,5280693.076927403,5.6414741105041
10165,2.25,1870,11411,8,4,0,0,54,553298.6228277155,5288147.869631397,5.7435097647284294
10166,2.5,2230,7200,7,4,0,0,58,563456.8309233837,5270966.013763537,5.7450747915820575
10167,2.5,2250,3916,8,3,0,0,1,561942.7072045556,5243418.656866175,5.523082815734031
10168,2.25,1820,9766,7,4,0,0,28,560141.9439470292,5249590.7171957465,5.439332693830263
10169,2.5,1810,4871,8,3,0,0,16,560958.3895019866,5250910.648353131,5.469822015978163
10170,1.0,1240,8840,6,3,0,0,63,551891.024009886,5286267.810825091,5.469748400505167
10171,1.0,900,5413,7,3,0,0,68,551988.885388807,5283712.271456801,5.574031267727719
10172,1.75,1740,5100,6,3,0,0,100,550439.6779477126,5263292.220546359,5.311753861055754
10173,2.25,1580,8506,7,3,0,0,28,561163.1420615293,5281723.070018037,5.763427993562937
10174,2.0,2500,6733,8,3,0,0,36,548045.5220961419,5279721.505554317,5.835690571492425
10175,2.25,2610,7700,8,3,0,0,38,568524.3792439136,5268455.729176038,5.763427993562937
10176,2.0,1350,7216,7,3,0,0,51,547585.873075995,5289998.83765206,5.6020599913279625
10177,2.0,1600,4168,7,3,0,0,88,546592.6369057106,5264216.136694768,5.562292864456475
10178,3.0,3570,10273,9,3,0,3,80,569329.8124821691,5276634.94882435,5.951823035315912
10179,2.75,2760,8476,8,4,0,0,48,559075.7373098211,5265495.992737193,5.914343157119441
10180,2.5,1820,11325,8,3,0,0,39,548164.113197868,5256193.23826066,5.555094448578319
10181,1.0,860,7632,6,3,0,0,95,549365.5089381204,5256747.832443367,5.444044795918076
10182,2.25,1670,4800,8,3,0,3,112,547550.4276162548,5275994.051142521,6.008600171761918
10183,1.0,890,6095,7,3,0,0,68,552686.6216881197,5281228.835420482,5.707570176097937
10184,2.75,2520,4643,8,4,0,0,99,552509.0723790885,5275947.723576019,6.041392685158225
10185,1.0,1340,7250,7,4,0,0,64,551016.7514114944,5283347.981749868,5.653212513775344
10186,2.25,2140,3000,9,3,0,0,110,548714.085892767,5280571.779329488,5.892094602690481
10187,2.5,1780,2778,8,3,0,0,8,547252.9966913481,5266333.164315342,5.6464037262230695
10188,2.5,2310,5362,8,4,0,4,87,553817.3005680372,5272580.790426174,5.964259630196849
10189,2.75,1830,6643,8,3,0,0,14,554018.1631239146,5234315.942294398,5.3979400086720375
10190,2.5,3400,6742,9,3,0,0,11,565339.866414106,5284069.369079366,5.902546779313991
10191,1.75,1660,3800,7,3,0,0,89,551479.8882545767,5281884.913809344,5.791690649020118
10192,1.75,1430,5490,6,5,0,0,73,561462.5823727944,5260385.581577244,5.423245873936808
10193,1.0,1080,8580,6,3,0,0,115,555611.1475486573,5257837.418538587,5.28443073384452
10194,2.75,2170,9658,7,3,0,0,49,561224.895742551,5247056.684452106,5.440020702731247
10195,2.5,2480,7428,9,3,0,0,25,561323.2478096862,5266486.133497298,5.862727528317975
10196,2.5,2060,13500,7,3,0,0,47,563883.6137234833,5252508.916749283,5.431283331807261
10197,3.25,3690,7200,11,3,0,0,8,560042.6107607549,5281211.213455245,6.198657086954422
10198,1.75,1590,11454,8,4,0,0,36,561299.2504031869,5261595.374844681,5.620136054973758
