,bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,UTM_X,UTM_Y,log_price
1849,1.75,1770,8240,7,4,0,0,37,547016.6435589276,5239423.949861018,5.447158031342219
1850,2.0,1410,7998,7,4,0,0,75,554454.7945845262,5260627.401302666,5.342422680822207
1851,2.5,2290,11173,8,4,0,0,27,563043.8104514587,5253444.579976165,5.639984248041588
1852,1.0,1810,7200,7,4,0,0,61,548646.46966532,5288640.514194603,5.6344772701607315
1853,2.5,1660,5550,7,3,0,0,13,552542.3340379391,5247072.69172559,5.431363764158987
1854,2.0,1290,7372,7,5,0,0,25,569086.9645781382,5246221.304142973,5.4031205211758175
1855,2.5,2400,7745,9,3,0,0,14,562078.6438818817,5280332.2671810845,5.8750612633917
1856,2.25,1500,1290,8,3,0,0,9,546911.0336747942,5280757.021050882,5.690196080028514
1857,1.75,1260,7200,7,3,0,0,44,561649.6626148658,5285385.092709045,5.546542663478131
1858,2.25,1430,1210,8,3,0,0,10,552467.2811280983,5280582.194547124,5.718086294783092
1859,2.25,1570,7475,7,4,0,0,32,561945.6282331249,5285766.15868055,5.628388930050312
1860,2.5,1240,1546,7,3,0,0,8,552806.2301855873,5268014.556099928,5.518513939877887
1861,1.5,1710,5120,7,4,0,0,95,552163.4519977001,5280979.593793845,5.873320601815399
1862,1.75,1460,10000,8,4,0,0,48,560808.811106746,5243484.632003541,5.414973347970818
1863,1.0,2240,7200,7,4,0,0,75,554837.5426667018,5267999.934459809,5.638489256954637
1864,1.75,2180,4431,8,3,0,0,103,552432.7519261916,5276080.412500225,5.795880017344075
1865,1.0,1000,4000,6,4,0,0,100,553720.2418548332,5266789.173597582,5.361727836017593
1866,2.5,2250,7945,7,4,0,0,38,558410.4988586177,5286763.227031309,5.650258941613691
1867,1.75,1430,10574,7,3,0,0,34,558595.9161094337,5290677.62235107,5.574031267727719
1868,2.0,2060,5000,7,3,0,0,66,546592.364104478,5283055.188481496,5.78710609303657
1869,2.5,2420,9000,9,4,0,0,28,564121.914612233,5278853.883498167,5.876730375138652
1870,2.5,2180,15693,8,4,0,0,36,569016.5963488402,5271362.592049299,5.7363965022766426
1871,1.5,1170,1456,8,3,0,0,8,547252.457387747,5266399.846207324,5.371067862271736
1872,2.75,2360,15100,8,3,0,0,1,547813.3177683832,5262225.411719841,5.7283537820212285
1873,2.5,3430,10177,10,3,0,0,1,556177.9479843297,5284996.138177514,6.343408593803857
1874,1.0,800,16306,6,2,0,0,84,552125.0974242686,5260028.241164133,5.3979400086720375
1875,1.5,1410,9000,7,3,0,0,62,548708.1705876021,5290219.337284141,5.439332693830263
1876,1.75,1400,2003,8,4,0,0,107,547461.5384635779,5277682.740426054,5.662757831681574
1877,2.5,2620,8950,9,3,0,0,23,566284.9817701111,5266918.231267661,5.872738827472669
1878,1.0,1150,4400,7,4,0,0,110,553197.530530333,5274597.975477483,5.665580991017953
1879,1.0,1210,3090,6,3,0,0,89,554396.4532346086,5266895.462483048,5.563481085394411
1880,2.5,2360,9600,8,3,0,2,42,556464.695160646,5270883.037793698,5.924279286061882
1881,1.5,1120,6900,7,5,0,0,59,565244.7423191848,5272464.039393276,5.643255225024771
1882,3.0,2380,5000,7,5,0,0,106,545865.750836991,5280048.465145424,5.848189116991398
1883,3.5,3470,7396,8,3,0,3,36,554079.1934670086,5284831.724732776,5.9084850188786495
1884,2.25,2110,6375,8,4,0,2,74,554638.3862279704,5281202.38656325,5.9661417327390325
1885,2.0,1890,4500,7,3,0,0,108,548346.4519179025,5279646.195927645,5.905795880367869
1886,1.0,840,3000,5,3,0,0,72,554608.3325693503,5260317.625935213,5.1303337684950066
1887,2.25,2880,7599,9,3,0,2,57,558902.967553471,5282566.706139111,6.186956335465412
1888,3.0,1384,1287,8,3,0,0,9,551086.9585542517,5275346.000958492,5.7596678446896306
1889,1.0,1190,7920,6,3,0,0,64,547344.6224933644,5264311.092611677,5.278753600952829
1890,1.0,880,1712,7,4,0,0,70,545286.5748829166,5277298.63636213,5.509202522331103
1891,2.5,2280,9874,9,3,0,0,26,557834.6640821256,5284345.495921706,5.748188027006201
1892,2.0,1460,7526,7,3,0,0,47,552570.8371715632,5243883.182124697,5.380211241711606
1893,4.0,4360,12081,10,3,0,0,8,558665.655918427,5276328.808370506,6.296665190261531
1894,2.25,1570,7187,8,4,0,0,35,548261.4257108063,5289871.042420716,5.6776069527204935
1895,1.0,840,8470,6,4,0,0,54,550020.4830153144,5241771.5098601235,5.230321168919079
1896,1.0,1000,3844,7,5,0,0,87,548839.5513963567,5283507.11213123,5.6148972160331345
1897,2.0,1800,4800,7,3,0,0,97,552429.9506361716,5276391.599025517,5.801232153830292
1898,2.5,3670,18505,10,3,0,4,32,546764.0632114732,5289680.9386797855,6.096910013008056
1899,1.75,1370,2800,7,5,0,0,33,553279.6778588117,5273831.811944986,5.750701200395868
1900,1.5,1960,5000,7,3,0,0,103,547911.858405685,5268572.527264678,5.6148972160331345
1901,2.0,1910,2874,7,3,0,0,105,552984.7451995141,5273206.70176969,5.69284691927723
1902,1.75,2030,7210,7,3,0,0,47,562953.8245884519,5261813.008686479,5.555698894718901
1903,1.0,680,6400,6,3,0,0,72,551500.9758052082,5262467.8874459,5.255031163345551
1904,2.5,3180,9400,10,5,0,4,30,563339.3752493173,5267930.353093109,6.149711649687932
1905,2.5,2700,17853,9,4,0,0,55,558656.0280323523,5277284.594691552,6.1924559385119755
1906,3.0,3020,13783,8,3,0,0,63,558212.4743263293,5269044.045789893,5.954242509439325
1907,1.5,1140,4800,7,3,0,0,100,548525.8618894707,5276135.470661773,5.854913022307856
1908,2.5,2550,19017,7,4,0,0,54,553649.0665752639,5290785.349238809,5.662757831681574
1909,1.75,1610,4104,7,3,0,0,19,554543.502131061,5267263.615752095,5.598790506763115
1910,2.25,1460,7210,7,3,0,0,52,566184.9156743052,5275731.3745413795,5.703291378118661
1911,2.25,1920,7738,8,3,0,0,50,550501.8536324812,5256079.543039246,5.3979400086720375
1912,2.0,1630,6550,7,5,0,0,103,546729.4038949404,5265939.950644037,5.666517980554881
1913,4.0,5040,17208,10,5,0,0,39,561072.8761323111,5268839.857994328,6.45484486000851
1914,1.5,720,7450,5,1,0,1,91,546995.6803144477,5270254.473004766,5.469822015978163
1915,4.0,4180,7232,9,3,0,0,1,565642.1925462247,5283872.701261108,6.017404836218332
1916,2.5,2200,3000,9,3,0,0,13,548818.5972738343,5277060.42883522,5.869231719730976
1917,1.75,1490,3800,6,3,0,0,102,554920.8118893695,5267144.890457251,5.707570176097937
1918,2.5,2420,7423,8,3,0,0,25,561514.3150830235,5241035.680630647,5.53135116458306
1919,2.5,2680,4499,9,3,0,0,16,565817.6467686931,5268324.555090073,5.906927347308955
1920,1.5,1240,5000,7,3,0,2,51,548140.1593575694,5268252.086537294,5.526339277389844
1921,2.5,1700,3575,7,3,0,0,15,553053.69372274,5265616.054820966,5.477121254719663
1922,1.0,1440,7808,7,4,0,0,66,549776.7165623824,5287960.98127247,5.596597095626461
1923,1.0,1160,5029,7,3,0,0,75,555098.8066116405,5280139.7031841185,5.781845095648946
1924,1.0,680,4800,6,3,0,0,98,552310.0423397914,5273011.659938818,5.562292864456475
1925,1.75,1940,7500,7,4,0,0,49,559262.6457710213,5246981.002063896,5.437750562820388
1926,2.5,2170,8169,8,3,0,0,12,564865.2151906686,5259233.009491826,5.645667841581761
1927,2.25,1240,705,7,3,0,0,6,569772.7191364814,5264713.587478156,5.547157889284587
1928,1.75,1530,8750,7,4,0,0,47,563542.5361992916,5256139.719548695,5.431202884556517
1929,2.5,2560,5428,8,3,0,0,3,568309.0578106296,5248179.527047356,5.544068044350276
1930,1.0,1270,8400,7,3,0,0,60,560101.8956866527,5289981.6638617655,5.540329474790874
1931,2.25,2070,7500,7,4,0,0,38,558715.5928827984,5286255.010353716,5.6674529528899535
1932,1.75,1900,8540,6,3,0,0,35,552506.5061492862,5259498.157708058,5.371067862271736
1933,1.75,2000,9900,8,4,0,2,58,549835.3745388765,5254673.442526316,5.643452676486188
1934,1.5,1880,7400,8,3,0,0,47,554691.6689724416,5291473.108158836,5.607455023214668
1935,3.0,2390,4500,7,3,0,0,41,559963.8949839593,5259614.239953454,5.4623979978989565
1936,1.75,1740,7700,7,5,0,0,47,566793.1717025362,5275104.750389707,5.778151250383644
1937,4.5,3830,4800,9,3,0,0,96,547996.744580635,5276531.211170211,5.995196291597179
1938,1.75,1820,15570,8,3,0,2,67,546236.3986006933,5261668.136948944,5.845098040014257
1939,2.0,2130,8225,8,4,0,0,28,563184.8146986341,5254357.500435161,5.599337132992489
1940,1.0,2320,11250,6,4,0,0,73,548046.233263245,5261371.517560586,5.556302500767287
1941,2.25,1520,1221,8,3,0,0,2,546764.9397140847,5280255.686961002,5.752048447819439
1942,1.0,930,4743,5,4,0,0,73,561233.5954242016,5260672.164507056,5.151676230847047
1943,1.0,870,5000,6,3,0,0,66,547054.1857401574,5262986.143521122,5.371067862271736
1944,2.5,2570,9600,8,3,0,2,59,553846.9638648828,5285607.611013285,5.8512583487190755
1945,1.75,1170,8239,7,3,0,0,34,568857.7182860308,5246452.025011861,5.311753861055754
1946,2.0,1840,14985,7,3,0,0,47,563182.6282841382,5282367.1143033,5.748188027006201
1947,2.25,1700,7650,7,4,0,0,40,562546.659279668,5285672.564192597,5.622214022966295
1948,2.75,1920,4400,6,4,0,0,109,547775.6101981708,5266837.562161056,5.602005701124516
1949,1.5,800,8850,6,4,0,0,56,549265.7260755809,5241665.120317896,5.281033367247727
1950,1.75,2260,17711,9,4,0,1,47,559140.1932857452,5266563.660295458,5.991226075692495
1951,1.5,1320,2625,7,3,0,0,29,549637.7167087625,5286681.586689706,5.429752280002408
1952,1.75,1520,7700,7,4,0,0,48,560655.2811519969,5287230.85463476,5.6989265727162115
1953,3.25,4700,9160,11,3,0,4,10,544672.8678100251,5269169.249472449,6.146128035678238
1954,3.25,2210,3600,8,3,0,0,20,554091.0915662923,5283553.622052538,5.632457292184724
1955,1.0,1040,7200,6,4,0,0,60,559816.5377572301,5281297.804024061,5.8372727025023
1956,1.5,1940,5700,7,3,0,0,78,547502.7762808144,5281828.830141646,5.7283537820212285
1957,3.5,3510,4798,10,3,0,0,7,553901.146488327,5279761.693790554,6.096910013008056
1958,2.0,1850,9600,7,3,0,0,47,558071.0693475158,5290705.687367634,5.707570176097937
1959,3.25,2820,6611,7,3,0,0,57,553595.5984424788,5288461.823822935,5.685741738602264
1960,3.0,2100,3800,8,3,0,0,43,553213.6115216588,5281055.796766716,5.802773725291976
1961,2.0,1010,7896,7,3,0,0,31,561793.176019948,5250452.563303414,5.414889821769599
1962,1.0,1220,7876,7,3,0,0,49,559910.0028469266,5286789.623540725,5.542302465565677
1963,1.0,940,4200,7,3,0,0,60,548778.7969829876,5281806.051420379,5.532754378992498
1964,1.75,1250,9486,6,4,0,0,44,541775.7685976893,5253554.656574417,5.469822015978163
1965,2.75,2670,3738,10,3,0,0,2,559990.547931101,5264360.491691365,5.902438056198665
1966,1.0,780,1033,7,3,0,0,93,552152.6671169195,5273799.389954018,5.3979400086720375
1967,1.5,1820,12686,7,4,0,0,63,560525.0627452104,5270890.402837746,5.942008053022313
1968,1.5,1370,8671,7,3,0,0,60,560261.474714752,5274566.708238329,5.911157608739977
1969,1.0,2160,12960,7,3,0,0,47,555687.980000027,5257682.545661624,5.484299839346786
1970,2.5,1840,7800,8,3,0,2,43,546149.1312225177,5291609.983977207,5.707570176097937
1971,1.75,1640,3400,7,4,0,0,89,552549.4689720791,5279793.787181857,5.703635237583896
1972,2.0,1650,6000,7,5,0,0,56,552109.3847568883,5270231.209865223,5.648360010980932
1973,3.5,2650,3060,9,3,0,0,14,550143.2900282705,5280228.254114277,6.003460532109506
1974,2.75,2330,6703,7,3,0,0,32,548086.1116721692,5283889.843412178,5.763427993562937
1975,1.0,1400,7800,7,3,0,0,53,563363.7737942243,5258727.520257408,5.336459733848529
1976,1.5,1088,1360,7,3,0,0,32,559035.4223507601,5284301.998233187,5.3979400086720375
1977,1.0,1110,5413,6,3,0,0,78,551025.5317468698,5282347.728710145,5.6512780139981444
1978,2.25,1200,1400,8,3,0,0,10,548237.991022129,5283668.808076288,5.505149978319906
1979,2.5,1970,7500,8,3,0,0,27,559156.3760774613,5234998.717125291,5.477114016417978
1980,3.5,2584,5005,8,3,0,0,1,549142.9633737075,5238263.222477482,5.633367445117007
1981,2.0,1690,3250,7,3,0,0,114,549101.578016197,5279130.130686874,5.687751847789659
1982,2.0,2450,5000,8,5,0,4,96,544758.7227623693,5267780.6140649505,5.986323777050766
1983,2.5,1930,7214,8,3,0,0,10,551824.566766648,5285311.339623661,5.724275869600789
1984,1.5,1740,8160,7,4,0,0,69,547769.8627291225,5285854.539994148,5.711807229041191
1985,2.5,3080,13870,9,4,0,0,34,563945.7007467961,5274383.66940548,5.924795995797912
1986,3.5,3840,4000,8,3,0,0,14,553230.3887472154,5279222.008334299,5.91902576458736
1987,1.5,1200,6240,8,3,0,0,63,553573.6262508935,5274556.962068529,5.856426772470244
1988,1.75,1270,4800,7,3,0,0,62,547948.5461592359,5282377.108316831,5.525044807036846
1989,2.75,2290,14810,7,5,0,0,48,561340.2768984449,5264863.548692019,5.682145076373832
1990,3.5,3530,7202,9,3,0,0,15,547986.0183920236,5286923.338413,5.841984804590114
1991,2.25,3550,13900,8,3,0,0,5,565663.3327832408,5268667.383729636,5.933993163831242
1992,2.25,2210,7680,8,3,0,2,43,545777.4418317016,5291240.2488471875,5.698970004336019
1993,1.0,1070,6120,6,3,0,0,53,551440.0425848525,5260833.532328168,5.320146286111054
1994,1.0,1030,5350,7,3,0,0,91,559809.4860983748,5259979.444356128,5.484299839346786
1995,2.25,1480,7200,7,3,0,0,40,547245.9951758721,5239103.481468919,5.463892988985907
1996,1.0,970,6600,7,3,0,0,50,550324.9388802997,5259123.34212119,5.217483944213907
1997,1.0,990,10556,7,3,0,0,34,561140.6248012003,5262360.6326707695,5.3979400086720375
1998,2.25,2090,8095,10,3,0,2,27,546292.4345874856,5264102.608893242,5.740362689494244
1999,2.25,1700,3333,7,3,0,0,91,547961.9285134914,5280754.477540439,5.7596678446896306
2000,2.5,1460,3044,7,3,0,0,15,552976.2240301449,5265859.871810414,5.476947502174075
2001,1.0,960,8100,7,3,0,0,60,551917.349069049,5291703.240027655,5.4065401804339555
2002,2.25,1820,8255,7,4,0,0,85,549720.8821479218,5285726.425633559,5.601938371845507
2003,3.0,3450,16740,9,4,0,4,66,546510.664489915,5283888.133467306,6.347330015316951
2004,1.75,1810,10800,8,5,0,0,47,561428.0335851988,5263675.186970593,5.587710965018911
2005,3.5,3700,13175,11,4,0,0,26,565238.1050742259,5266328.467058734,6.109915863023793
2006,2.5,3160,8726,9,3,0,0,16,558786.5530440307,5234150.343991438,5.630936119064192
2007,3.5,4180,17935,11,3,0,0,11,560000.2466578409,5270740.488778704,6.27570284944821
2008,1.0,1140,7316,6,3,0,0,56,548025.2421007433,5263927.641503381,5.518513939877887
2009,1.0,1020,4002,7,5,0,0,62,545492.8632631608,5270109.19076573,5.662757831681574
2010,1.0,1250,15603,7,4,0,0,56,562348.3199870283,5262095.50962082,5.371067862271736
2011,2.5,3110,5868,8,3,0,0,14,565975.9415271822,5247552.676066028,5.602005701124516
2012,3.5,1280,1257,8,3,0,0,15,546991.8369787495,5280046.3378371075,5.672097857935717
2013,1.5,830,1241,7,3,0,0,10,547474.674650103,5276071.235110007,5.628388930050312
2014,2.5,2050,12500,7,3,0,0,50,551366.2063052498,5252063.685354198,5.414973347970818
2015,3.25,1510,1125,8,3,0,0,9,545791.6466832403,5279925.6210213825,5.724275869600789
2016,2.5,3300,10250,7,3,0,0,69,556466.4160887349,5270705.218619977,5.956648579205203
2017,2.5,2480,15411,8,3,0,2,21,563217.5415411752,5265283.6854566205,5.8228216453031045
2018,1.0,1040,8000,7,4,0,0,59,548980.4983441512,5257722.6569851395,5.3979400086720375
2019,0.75,420,6720,5,3,0,0,93,551839.5849555549,5266738.838554641,5.447158031342219
2020,1.0,1050,5156,7,3,0,0,96,548335.6163291619,5262807.649361347,5.217483944213907
2021,1.0,980,3350,7,4,0,0,90,548630.5680223776,5281582.515987091,5.594392550375427
2022,1.75,1700,14756,7,3,0,0,60,564449.9496068425,5269554.177927271,5.5204835327407915
2023,1.75,2150,13789,8,4,0,0,49,552834.0672200276,5289766.40301632,5.653212513775344
2024,2.0,2020,8118,7,3,0,0,52,566316.9041121384,5270731.060806438,5.705436046585251
2025,2.25,2500,10890,7,5,0,0,37,557060.6229847138,5286772.031932885,5.688419822002711
2026,2.5,2400,6078,8,3,0,0,14,554093.3092152865,5234372.200629842,5.47567118832443
2027,2.5,2510,17986,9,3,0,0,72,562742.4724054568,5281428.67347599,5.909020854211156
2028,2.0,1840,3432,7,3,0,0,3,552856.6412932932,5287287.97769518,5.669316880566112
2029,1.0,1610,2982,7,4,0,0,90,553083.2614537925,5270640.1140595805,5.7283537820212285
2030,2.5,1850,6663,7,3,0,0,25,560786.0702312316,5245685.052480661,5.469822015978163
2031,1.75,1160,8774,7,3,0,0,43,562628.2460415752,5285062.106429883,5.568201724066995
2032,2.5,2820,6983,9,3,0,0,2,555569.5342981922,5238298.077314369,5.65991620006985
2033,1.75,1860,9364,7,3,0,0,62,552412.6196457112,5286639.287211604,5.678973375919766
2034,2.5,2230,4000,7,3,0,0,61,552187.8580066338,5269865.129759772,5.600700696065237
2035,1.0,1450,4750,7,3,0,0,65,554797.5373596196,5264242.823908971,5.3222192947339195
2036,2.25,1830,7943,8,3,0,0,30,556294.8586721303,5288409.580435147,5.6517624473801105
2037,2.0,1470,7412,7,3,0,0,48,551490.1241988715,5246529.901343473,5.3979400086720375
2038,2.5,1940,4000,9,4,0,0,15,545201.5476915849,5278576.145935324,5.90687353472207
2039,1.0,960,3844,7,3,0,0,43,549064.9928984498,5283464.552308553,5.537819095073274
2040,1.0,770,7200,7,3,0,0,64,550629.2319269001,5284767.285677741,5.409933123331294
2041,2.5,1400,4800,7,3,0,0,94,546603.6782857979,5281643.719787506,5.729974285699556
2042,1.0,720,5820,6,5,0,1,65,555830.9802518331,5289872.2842217125,5.544068044350276
2043,1.0,1200,7552,6,3,0,0,96,547418.8101703451,5264445.066008732,5.396199347095736
2044,2.0,1660,6150,6,3,0,0,70,547564.4620469729,5265046.42444421,5.6551384348113825
2045,1.0,1600,8961,7,4,0,0,66,559712.0115950503,5239894.58621552,5.339451441306441
2046,3.5,2880,3750,8,3,0,2,14,553230.0892840116,5271030.46391883,5.919078092376074
2047,2.0,1570,7320,7,4,0,0,55,564650.3111798015,5271834.975598643,5.653212513775344
2048,1.75,1850,5100,7,3,0,0,106,550606.2416960372,5278787.351248965,5.763427993562937
2049,1.0,1380,6250,7,4,0,0,97,546272.4562183033,5266625.403772616,5.742725131304698
2050,2.25,2500,10062,8,3,0,0,40,567602.7297647528,5276570.183765427,5.788875115775417
2051,2.5,1730,4086,8,3,0,0,2,549629.9484752747,5261117.990656052,5.544068044350276
2052,1.0,2010,6000,7,3,0,0,48,552818.1884871855,5266692.031715636,5.544068044350276
2053,3.25,3680,8580,10,5,0,3,56,546143.7324235955,5263868.033051662,6.021189299069938
2054,1.5,1080,9774,7,3,0,0,47,545270.4902341948,5240399.408234463,5.338954252377607
2055,2.5,3060,17112,8,4,0,0,48,564393.2742161182,5254181.694105878,5.6020599913279625
2056,2.25,2590,8190,8,4,0,0,35,565821.5301291606,5267980.03283515,5.828015064223977
2057,1.0,1220,11730,7,4,0,0,55,554180.950272504,5241297.074190754,5.298853076409706
2058,1.75,1050,6500,6,4,0,2,90,560281.804035729,5258005.879040579,5.469822015978163
2059,1.5,1084,3427,7,3,0,0,39,550556.7407843666,5284477.669592542,5.423245873936808
2060,2.5,3400,8970,8,4,0,0,56,549858.6506409999,5287150.302254466,5.666517980554881
2061,3.5,1360,1419,8,3,0,0,8,547219.2015425329,5279781.428117621,5.711807229041191
2062,2.0,1510,7884,6,3,0,0,73,549133.8166114545,5257412.741177743,5.521138083704036
2063,2.75,2490,17833,9,3,0,2,36,553698.0006971232,5285495.082577151,5.869231719730976
2064,1.75,1780,5000,7,5,0,0,112,553288.4702469964,5264628.997383737,5.544005997849434
2065,2.5,2470,8840,8,4,0,0,14,552574.6591086407,5268668.226194025,5.802773725291976
2066,2.5,2331,3826,8,3,0,0,8,561671.222402838,5254874.891224957,5.537819095073274
2067,2.25,4320,7620,7,3,0,0,42,553512.089365073,5281247.4875988485,6.041392685158225
2068,2.5,1690,10113,7,3,0,0,24,558253.2865326006,5287484.128317246,5.5910646070264995
2069,1.0,1350,3090,6,5,0,0,101,548934.3093636845,5281162.7060281485,5.6020599913279625
2070,2.25,1900,8600,8,4,0,0,40,546786.698847629,5239822.219501403,5.431363764158987
2071,2.5,3490,18521,9,4,0,0,25,569720.5858369911,5287888.444243783,5.86569605991607
2072,2.25,1890,7210,8,3,0,0,48,566331.8736510719,5276022.041033766,5.7363965022766426
2073,1.0,800,5000,6,3,0,0,77,559959.1144637333,5260081.006919496,5.617000341120899
2074,2.0,2140,6360,7,3,0,0,70,553582.4298237397,5281759.417726239,5.789404420511141
2075,2.25,1970,11088,8,4,0,0,48,554176.7851798062,5290445.690887851,5.6674529528899535
2076,2.25,1400,7341,7,3,0,0,54,552087.2463660372,5289470.659443094,5.469011558655687
2077,2.25,1890,8034,8,4,0,0,48,566332.3798867603,5275977.586021231,5.716837723299524
2078,1.0,1580,4000,8,3,0,0,110,551080.3313546639,5276101.73933417,5.838849090737256
2079,2.5,1740,4497,7,3,0,0,3,566665.9096414059,5246626.828004872,5.477048866273474
2080,1.5,1640,8301,7,3,0,0,57,550450.2385406974,5288100.175962448,5.562292864456475
2081,1.5,1030,8223,7,4,0,0,63,550453.2424929509,5252967.1321248105,5.426511261364575
2082,2.5,2290,3777,7,3,0,0,11,552253.5022929834,5245591.932839159,5.444044795918076
2083,2.25,1400,1078,8,3,0,0,6,553551.6225353692,5268766.02243586,5.633569442554092
2084,2.0,1340,7200,7,4,0,0,92,555292.0349355749,5267670.780716984,5.7363965022766426
2085,2.0,800,5765,6,4,0,0,79,549065.2744098966,5283431.210492249,5.445214876056217
